EntryOrder,EasementID,Year,Module,Corner,Depth,SppCode,PctCover1x1,Notes,DataProofed,Photo,Sample,UnkFamily,UnkGenus
385,00MJC,2018,2,0,1,ACERUB,,under 1 m tall,1,0,0,,
386,00MJC,2018,4,0,1,UNKN09,,Unknown Grass B,1,0,0,,
387,00MJC,2018,5,0,1,RUMCRI,,,1,0,0,,
388,00MJC,2018,5,0,1,UNKN10,,Grassy sol,1,0,0,,
389,00MJC,2018,6,0,1,POTREC,,"on sheet as POTBEC, supposed to be POTREC",1,0,0,,
390,0078Z,2018,3,4,5,SOLCAN,32,,1,0,0,,
391,0078Z,2018,3,4,5,ASCSYR,3,,1,0,0,,
392,0078Z,2018,3,4,5,UNKN01,31,CAREX 3; same as earlier today,1,0,0,,
393,0078Z,2018,3,4,4,PHAARU,7,,1,0,0,,
394,0078Z,2018,3,4,3,SOLGIG,18,,1,0,0,,
395,0078Z,2018,3,4,3,UNKN02,4,Smooth Heart,1,0,0,,
396,0078Z,2018,3,4,2,GEUALE,,"pin. Comp. stem leaves, leafy stipule",1,0,0,,
397,0078Z,2018,3,4,2,UNKN03,,Carex 1,1,0,0,,
398,0078Z,2018,3,2,5,PHAARU,4,,1,0,0,,
399,0078Z,2018,3,2,5,SOLGIG,31,,1,0,0,,
400,0078Z,2018,3,2,5,GEUALE,3,Yellow flwr,1,0,0,,
401,0078Z,2018,3,2,5,UNKN04,14,UNKFAB; Fabaceae - sweet clover!,1,0,0,,
402,0078Z,2018,3,2,4,UNKN05,3,ThinGlab,1,0,0,,
403,0078Z,2018,3,2,3,TRIREP,0.7,,1,0,0,,
404,0078Z,2018,3,2,3,ASCSYR,4,,1,0,0,,
405,0078Z,2018,3,2,3,UNKN06,6,GRASS Star,1,0,0,,
406,0078Z,2018,3,2,3,UNKN03,5,"Carex 1; not sure, no flowers & lvs short",1,0,0,,
407,0078Z,2018,3,2,3,SOLCAN,27,,1,0,0,,
408,0078Z,2018,3,2,2,UNKN07,,PARTYP; P. pooper sedge,1,0,0,,
409,0078Z,2018,3,2,2,VITRIP,,,1,0,0,,
410,0078Z,2018,3,2,2,CIRVUL,,,1,0,0,,
411,0078Z,2018,3,0,1,APOSIB,,or hybrid w/ hemp dog.,1,0,0,,
412,0078Z,2018,3,0,1,BROSPP,,,1,0,0,,
413,0078Z,2018,3,0,1,ULMRUB,,stip present,1,0,0,,
414,0078Z,2018,3,2,2,UNKN01,,,1,0,0,,
415,0078Z,2018,3,0,1,UNKN08,,"RHASPP; tree, opp, simp --> Rhamn",1,0,0,,
416,0078Z,2018,3,0,1,ERIANN,,,1,0,0,,
417,0078Z,2018,3,0,1,CIRDIS,,,1,0,0,,
418,0078Z,2018,7,4,5,UNKN09,76,"TALLCAR; super tall sedge, lvs as tall as me",1,0,0,,
419,0078Z,2018,7,4,4,PHAARU,10,,1,0,0,,
420,0078Z,2018,7,4,3,SOLGIG,18,,1,0,0,,
421,0078Z,2018,7,4,3,APOSIB,5,on data sheet as APOSIR,1,0,0,,
422,0078Z,2018,7,4,3,UNKN05,0.7,ThinGLab,1,0,0,,
423,0078Z,2018,7,2,5,SOLGIG,11,,1,0,0,,
424,0078Z,2018,7,2,5,PHAARU,100,,1,0,0,,
425,0078Z,2018,7,2,2,UNKN10,,"Leg 2; no term lft. 3-forked tendril, brown pods, 1""-1.25"" long, stipules present, O-seed-6 seeds",1,0,0,,
426,0078Z,2018,7,2,2,APOSIB,,,1,0,0,,
427,0078Z,2018,7,0,1,UNKN01,,CAREX 3,1,0,0,,
428,0078Z,2018,7,0,1,MEDLUP,,,1,0,0,,
429,0078Z,2018,7,0,1,UNKN06,,GRASS Star,1,0,0,,
430,0078Z,2018,7,0,1,GEUALE,,,1,0,0,,
431,0078Z,2018,7,0,1,ASCSYR,,,1,0,0,,
432,0078Z,2018,7,0,1,SOLCAN,,,1,0,0,,
433,0078Z,2018,10,1,5,UNKN09,58,TALLCAR,1,0,0,,
434,0078Z,2018,10,1,5,PHAARU,12,,1,0,0,,
435,0078Z,2018,10,1,4,UNKN05,2,ThinGLab,1,0,0,,
436,0078Z,2018,10,1,3,UNKN11,7,CAREX 4,1,0,0,,
437,0078Z,2018,10,1,3,SOLCAN,8,,1,0,0,,
438,0078Z,2018,10,1,3,UNKN02,3,Smooth Heart,1,0,0,,
439,0078Z,2018,10,1,3,SOLGIG,2,,1,0,0,,
440,0078Z,2018,10,1,2,UNKN03,,CAREX 1,1,0,0,,
441,0078Z,2018,10,1,2,UNKN12,,"SOL??; thin lvs, soft pub.",1,0,0,,
442,0078Z,2018,10,3,5,PHAARU,24,,1,0,0,,
443,0078Z,2018,10,3,5,UNKN09,32,Tall Car,1,0,0,,
444,0078Z,2018,10,3,4,UNKN02,5,Smooth Heart,1,0,0,,
445,0078Z,2018,10,3,4,SOLCAN,6,,1,0,0,,
446,0078Z,2018,10,3,3,POASPP,1,,1,0,0,,
447,0078Z,2018,10,3,3,SOLGIG,6,,1,0,0,,
448,0078Z,2018,10,3,3,UNKN13,0.8,Lycopus; not yet in flower,1,0,0,,
449,0078Z,2018,10,0,1,CORSTO,,Red osier dogwood,1,0,0,,
450,0078Z,2018,10,0,1,ASCSYR,,,1,0,0,,
451,0078Z,2018,10,0,1,UNKN03,,CAREX 1,1,0,0,,
452,0078Z,2018,10,0,1,FRAPEN,,,1,0,0,,
453,0078Z,2018,10,0,1,UNKN14,,"MITTEN; opp. Leaves, look like mittens",1,0,0,,
454,0078Z,2018,1,1,5,UNKN09,73,TALLCAR,1,0,0,,
455,0078Z,2018,1,1,4,UNKN03,0.3,CAREX 1,1,0,0,,
456,0078Z,2018,1,1,4,SOLGIG,4,,1,0,0,,
457,0078Z,2018,1,1,3,UNKN05,3,ThinGLab,1,0,0,,
458,0078Z,2018,1,1,3,POASPP,1,,1,0,0,,
459,0078Z,2018,1,1,3,UNKN02,0.3,Smooth Heart,1,0,0,,
460,0078Z,2018,1,1,3,UNKN13,4,Lycopus; square stem,1,0,0,,
461,0078Z,2018,1,1,3,PHAARU,2,,1,0,0,,
462,0078Z,2018,1,1,3,UNKN01,1,CAREX 3,1,0,0,,
463,0078Z,2018,1,1,2,EUTGRA,,,1,0,0,,
464,0078Z,2018,1,1,2,ULMRUB,,,1,0,0,,
465,0078Z,2018,1,1,2,UNKN15,,Oenothera,1,0,0,,
466,0078Z,2018,1,2,5,UNKN01,10,CAREX 3,1,0,0,,
467,0078Z,2018,1,2,5,UNKN06,1,Grass Star,1,0,0,,
468,0078Z,2018,1,2,5,UNKN16,0.2,HOLCAR; hollow carex,1,0,0,,
469,0078Z,2018,1,2,5,UNKN17,5,SOLSPP.; SOLCAN? Shorter skinny leaves,1,0,0,,
470,0078Z,2018,1,2,5,EUTGRA,9,,1,0,0,,
471,0078Z,2018,1,2,5,TRIREP,1,,1,0,0,,
472,0078Z,2018,1,2,5,UNKN18,32,Junkus spp.?,1,0,0,,
473,0078Z,2018,1,2,4,GEUALE,2,,1,0,0,,
474,0078Z,2018,1,2,4,PHAARU,16,,1,0,0,,
475,0078Z,2018,1,2,4,SOLGIG,8,,1,0,0,,
476,0078Z,2018,1,2,3,UNKN02,1,Smooth heart,1,0,0,,
477,0078Z,2018,1,2,4,UNKN05,1,ThinGLab,1,0,0,,
478,0078Z,2018,1,2,3,UNKN03,1,Carex 1,1,0,0,,
479,0078Z,2018,1,2,3,MEDLUP,0.4,,1,0,0,,
480,0078Z,2018,1,2,3,UNKN19,4,"Blue W Sedge; wide, sedge leaves. No fruit/flower",1,0,0,,
481,0078Z,2018,1,2,3,POASPP,0.1,,1,0,0,,
482,0078Z,2018,1,2,2,UNKN13,,Lycopus,1,0,0,,
483,0078Z,2018,1,0,1,ASCSYR,,,1,0,0,,
484,0078Z,2018,1,0,1,FRAPEN,,,1,0,0,,
485,0078Z,2018,1,0,1,UNKN20,,CAREX 2,1,0,0,,
486,0078Z,2018,1,0,1,UNKN21,,"UNKMUNCH; opp v small, milky latex, munched on top",1,0,0,,
487,0078Z,2018,1,0,1,UNKN22,,SALIX,1,0,0,,
488,0078Z,2018,2,0,1,RHACAT,,,1,0,0,,
489,0078Z,2018,4,0,1,PASSAT,,,1,0,0,,
490,0078Z,2018,5,0,1,VERHAS,,,1,0,0,,
491,0078Z,2018,8,0,1,CIRCAN,,,1,0,0,,
492,007C6,2018,7,4,5,RUBALL,24,,1,0,0,,
493,007C6,2018,7,4,5,UNKN01,2,"Unk Grass 1; long, thin leaves, > 24"" long - needle or dropseed --> not in bundles",1,0,0,,
494,007C6,2018,7,4,5,SOLCAN,42,,1,0,0,,
495,007C6,2018,7,4,4,UNKN02,2,DESSPP,1,0,0,,
496,007C6,2018,7,4,4,TAROFF,1,,1,0,0,,
497,007C6,2018,7,4,4,UNKN03,0.5,Unk. 1,1,0,0,,
498,007C6,2018,7,4,3,UNKN04,1,Leafy Sol; unkn. From 7/16 & 7/17,1,0,0,,
499,007C6,2018,7,4,3,UNKN05,2,"Grass3; large ligule, hairy stem at node",1,0,0,,
500,007C6,2018,7,4,3,UNKN06,13,"Grass 2; little blue? Stem flattened, lvs at base",1,0,0,,
501,007C6,2018,7,4,3,UNKN07,2,"""W"" grass",1,0,0,,
502,007C6,2018,7,4,3,UNKN08,0.8,Unk 2; small alt. fuzzy,1,0,0,,
503,007C6,2018,7,4,2,PANVIR,,switch grass,1,0,0,,
504,007C6,2018,7,4,2,ERIANN,,,1,0,0,,
505,007C6,2018,7,4,2,ANDGER,,Big blue,1,0,0,,
506,007C6,2018,7,4,2,SONARV,,originally identified as LACSER,1,0,0,,
507,007C6,2018,7,2,5,UNKN06,1,Grass 2/little blue?,1,0,0,,
508,007C6,2018,7,2,5,RUBALL,61,,1,0,0,,
509,007C6,2018,7,2,4,UNKN09,2,"Grass 4; no hair, big lig",1,0,0,,
510,007C6,2018,7,2,4,ASCSYR,1,,1,0,0,,
511,007C6,2018,7,2,4,SOLCAN,19,,1,0,0,,
512,007C6,2018,7,2,4,SONARV,3,,1,0,0,,
513,007C6,2018,7,2,3,UNKN02,20,DESSPP,1,0,0,,
514,007C6,2018,7,2,3,UNKN10,0.3,Unk. 3; little cmp lvs w/ flwr,1,0,0,,
515,007C6,2018,7,2,3,MONFIS,1,,1,0,0,,
516,007C6,2018,7,2,3,PANVIR,3,,1,0,0,,
517,007C6,2018,7,2,3,UNKN11,2,HIESPP; hawkweed spp,1,0,0,,
518,007C6,2018,7,2,3,ERIANN,0.4,,1,0,0,,
519,007C6,2018,7,2,2,ERYYUC,,,1,0,0,,
520,007C6,2018,7,2,2,ANDGER,,,1,0,0,,
521,007C6,2018,7,2,2,UNKN04,,leafy sol,1,0,0,,
522,007C6,2018,7,2,2,RUDHIR,,,1,0,0,,
523,007C6,2018,7,2,1,ELYCAN,,,1,0,0,,
524,007C6,2018,7,2,1,RUMCRI,,curly dock,1,0,0,,
525,007C6,2018,7,2,1,UNKN12,,"Grass 5; wide leaves, tall lig",1,0,0,,
526,007C6,2018,7,2,1,GEUALE,,Unk. 4,1,0,0,,
527,007C6,2018,7,2,1,UNKN13,,"Grass 6; ""small panicum"" - shorter & smaller inflor.",1,0,0,,
528,007C6,2018,3,2,5,RUBALL,54,,1,0,0,,
529,007C6,2018,3,2,5,SOLCAN,25,,1,0,0,,
530,007C6,2018,3,2,5,UNKN01,30,Grass 1,1,0,0,,
531,007C6,2018,3,2,3,UNKN02,9,DESSPP,1,0,0,,
532,007C6,2018,3,2,3,ASCSYR,3,,1,0,0,,
533,007C6,2018,3,2,3,MONFIS,1,,1,0,0,,
534,007C6,2018,3,2,3,SONARV,2,,1,0,0,,
535,007C6,2018,3,2,2,PANVIR,,,1,0,0,,
536,007C6,2018,3,2,2,UNKN14,,POL???; unknown looks like POL,1,0,0,,
537,007C6,2018,3,4,5,UNKN02,23,DESSPP,1,0,0,,
538,007C6,2018,3,4,5,SOLCAN,57,,1,0,0,,
539,007C6,2018,3,4,3,SONARV,2,,1,0,0,,
540,007C6,2018,3,4,4,RUBALL,16,,1,0,0,,
541,007C6,2018,3,4,4,CIRARV,0.5,,1,0,0,,
542,007C6,2018,3,3,3,PANVIR,2,,1,0,0,,
543,007C6,2018,3,3,3,CIRDIS,1,"white pub under, but not all leaves",1,0,0,,
544,007C6,2018,3,3,2,ERYYUC,,,1,0,0,,
545,007C6,2018,3,3,2,UNKN01,,Grass 1,1,0,0,,
546,007C6,2018,3,3,2,UNKN06,,little blue,1,0,0,,
547,007C6,2018,3,0,1,UNKN15,,GRASS; sample look in clipboard,1,0,0,,
548,007C6,2018,3,0,1,ELYREP,,quackgrass,1,0,0,,
549,007C6,2018,3,0,1,UNKN16,,UnkgraA,1,0,0,,
550,007C6,2018,3,0,1,UNKN17,,UnkgraB,1,0,0,,
551,007C6,2018,1,1,5,SOLCAN,58,,1,0,0,,
552,007C6,2018,1,1,5,UNKN01,1,Grass 1,1,0,0,,
553,007C6,2018,1,1,5,PANVIR,3,,1,0,0,,
554,007C6,2018,1,1,3,UNKN02,30,DESSPP,1,0,0,,
555,007C6,2018,1,1,4,RUBALL,13,,1,0,0,,
556,007C6,2018,1,1,4,MONFIS,0.7,,1,0,0,,
557,007C6,2018,1,1,4,SONARV,2,,1,0,0,,
558,007C6,2018,1,1,4,TAROFF,4,,1,0,0,,
559,007C6,2018,1,1,3,UNKN04,2,Leafy sol,1,0,0,,
560,007C6,2018,1,1,3,DAUCAR,0.3,,1,0,0,,
561,007C6,2018,1,1,3,ERIANN,0,dead,1,0,0,,
562,007C6,2018,1,1,3,UNKN11,0.8,HIESPP; hawkweed not flowering,1,0,0,,
563,007C6,2018,1,1,3,ELYREP,0.2,,1,0,0,,
564,007C6,2018,1,1,2,RUDHIR,,,1,0,0,,
565,007C6,2018,1,1,2,UNKN18,,UnkGraC,1,0,0,,
567,007C6,2018,1,2,5,SOLCAN,52,,1,0,0,,
568,007C6,2018,1,2,5,UNKN02,42,DESSPP,1,0,0,,
569,007C6,2018,1,2,5,UNKN19,4,Unknown A,1,0,0,,
570,007C6,2018,1,2,5,UNKN01,28,Grass 1,1,0,0,,
571,007C6,2018,1,2,3,ASCSYR,5,,1,0,0,,
572,007C6,2018,1,2,3,UNKN04,0.4,leafy sol,1,0,0,,
573,007C6,2018,1,2,3,RUDHIR,0.5,,1,0,0,,
574,007C6,2018,1,2,3,MONFIS,1,,1,0,0,,
575,007C6,2018,1,2,3,RATPIN,0.8,,1,0,0,,
576,007C6,2018,1,2,2,PANVIR,,,1,0,0,,
577,007C6,2018,1,2,2,POTREC,,,1,0,0,,
578,007C6,2018,1,0,1,ACHMIL,,,1,0,0,,
579,007C6,2018,1,0,1,ERYYUC,,,1,0,0,,
580,007C6,2018,1,0,1,RUMCRI,,,1,0,0,,
581,007C6,2018,1,0,1,CIRDIS,,,1,0,0,,
582,007C6,2018,1,0,1,UNKN20,,Big blue?; 5:25 pm,1,0,0,,
583,007C6,2018,1,0,1,UNKN21,,UnkGraD; 5:27 pm,1,0,0,,
584,007C6,2018,10,3,5,MONFIS,3,,1,0,0,,
585,007C6,2018,10,3,5,SOLCAN,12,,1,0,0,,
586,007C6,2018,10,3,5,BROSPP,5,Bromus spp??,1,0,0,,
587,007C6,2018,10,3,4,UNKN02,38,DESSPP,1,0,0,,
588,007C6,2018,10,3,4,RUBALL,25,,1,0,0,,
589,007C6,2018,10,3,3,PANVIR,10,,1,0,0,,
590,007C6,2018,10,3,2,RUDHIR,,,1,0,0,,
591,007C6,2018,10,3,2,ASCSYR,,,1,0,0,,
592,007C6,2018,10,3,2,ERYYUC,,,1,0,0,,
593,007C6,2018,10,3,2,ANDGER,,,1,0,0,,
594,007C6,2018,10,3,2,UNKN06,,little blue/Grass 2,1,0,0,,
595,007C6,2018,10,3,2,SONARV,,,1,0,0,,
596,007C6,2018,10,3,2,TAROFF,,,1,0,0,,
597,007C6,2018,10,1,5,UNKN02,35,DESSPP,1,0,0,,
598,007C6,2018,10,1,5,MONFIS,3,,1,0,0,,
599,007C6,2018,10,1,5,UNKN06,25,little blue/grass 2,1,0,0,,
600,007C6,2018,10,1,4,RUBALL,18,,1,0,0,,
601,007C6,2018,10,1,4,BROSPP,1,Bromus spp?,1,0,0,,
602,007C6,2018,10,1,4,UNKN11,1,HIESPP,1,0,0,,
603,007C6,2018,10,1,3,SOLCAN,13,,1,0,0,,
604,007C6,2018,10,1,4,SILVUL,0.4,,1,0,0,,
605,007C6,2018,10,1,2,ERYYUC,,,1,0,0,,
606,007C6,2018,10,1,2,RATPIN,,,1,0,0,,
607,007C6,2018,10,1,2,TAROFF,,,1,0,0,,
608,007C6,2018,10,1,2,UNKN22,,UnkGraE,1,0,0,,
609,007C6,2018,10,1,2,UNKN13,,Grass 6,1,0,0,,
610,007C6,2018,10,1,1,PHLPRA,,on data sheet as UHLPRA -- timothy grass,1,0,0,,
611,007C6,2018,10,1,1,ERIANN,,,1,0,0,,
612,007C6,2018,10,1,1,DAUCAR,,,1,0,0,,
613,007C6,2018,2,0,1,VERTHA,,,1,0,0,,
614,007C6,2018,4,0,1,POTNOR,,,1,0,0,,
615,007C6,2018,5,0,1,DACGLO,,DACT?,1,0,0,,
616,007C6,2018,5,0,1,UNKN23,,DSC?; dead spring chicken,1,0,0,,
617,00WKB,2018,3,4,5,RATPIN,13,,1,0,0,,
618,00WKB,2018,3,4,5,ANDGER,15,,1,0,0,,
619,00WKB,2018,3,4,3,SONOLE,5,,1,0,0,,
620,00WKB,2018,3,4,3,SILPER,16,,1,0,0,,
621,00WKB,2018,3,4,3,UNKN01,1,"CIRSPP; Cirsium spp. Slight pubenscense, small, CIRCAN?",1,0,0,,
622,00WKB,2018,3,4,3,CIRDIS,0.4,,1,0,0,,
623,00WKB,2018,3,4,3,TRIREP,0.5,,1,0,0,,
624,00WKB,2018,3,4,3,UNKN02,0.3,"Cornus spp.; seedling, prob. Red dogwood",1,0,0,,
625,00WKB,2018,3,4,3,MONFIS,5,,1,0,0,,
626,00WKB,2018,3,4,3,UNKN03,3,longheart; same as 7/26,1,0,0,,
627,00WKB,2018,3,4,3,UNKN04,2,"Thin Hairy; *Leafy sol, linear leaves & stem, densly hairy, alternate leaves",1,0,0,,
628,00WKB,2018,3,4,3,UNKN05,0.3,Plantago spp.; same as 7/25,1,0,0,,
629,00WKB,2018,3,4,3,UNKN06,0.4,"Plain Jane; opposite leaved, hairy",1,0,0,,
630,00WKB,2018,3,4,3,SOLCAN,5,,1,0,0,,
631,00WKB,2018,3,4,3,SORNUT,4,was blue grass,1,0,0,,
632,00WKB,2018,3,4,2,PENDIG,,Penst,1,0,0,,
633,00WKB,2018,3,4,2,MELOFF,,,1,0,0,,
634,00WKB,2018,3,4,2,ERIANN,,,1,0,0,,
635,00WKB,2018,3,4,2,UNKN07,,"Thin Glab; alt thin lvs, glabulous, no petiole",1,0,0,,
636,00WKB,2018,3,2,5,CIRCAN,12,,1,0,0,,
637,00WKB,2018,3,2,5,MONFIS,8,,1,0,0,,
638,00WKB,2018,3,2,5,UNKN07,0.7,Thin Glab,1,0,0,,
639,00WKB,2018,3,2,4,SOLCAN,61,,1,0,0,,
640,00WKB,2018,3,2,3,PANVIR,2,,1,0,0,,
641,00WKB,2018,3,2,3,MELOFF,2,,1,0,0,,
642,00WKB,2018,3,2,3,SORNUT,1,,1,0,0,,
643,00WKB,2018,3,2,3,TAROFF,2,,1,0,0,,
644,00WKB,2018,3,2,4,PENDIG,8,,1,0,0,,
645,00WKB,2018,3,2,3,SILPER,3,,1,0,0,,
646,00WKB,2018,3,2,3,UNKN08,3,Unk 1; unk 1 from 7/26/18,1,0,0,,
647,00WKB,2018,3,2,2,RUDHIR,,,1,0,0,,
648,00WKB,2018,3,2,2,UNKN03,,Longheart,1,0,0,,
649,00WKB,2018,3,0,1,UNKN09,,Des Spp,1,0,0,,
650,00WKB,2018,3,0,1,ERIANN,,,1,0,0,,
651,00WKB,2018,3,0,1,ZIZAUR,,was ZIZSPP,1,0,0,,
652,00WKB,2018,3,0,1,POPTRE,,,1,0,0,,
653,00WKB,2018,7,4,5,UNKN10,18,Basal-Lvs; basal lvs only?,1,0,0,,
654,00WKB,2018,7,4,5,ANDGER,45,,1,0,0,,
655,00WKB,2018,7,4,5,MONFIS,2,,1,0,0,,
656,00WKB,2018,7,4,4,TAROFF,1,,1,0,0,,
657,00WKB,2018,7,4,3,DESCAN,10,,1,0,0,,
658,00WKB,2018,7,4,3,RATPIN,14,,1,0,0,,
659,00WKB,2018,7,4,3,CIRDIS,1,,1,0,0,,
660,00WKB,2018,7,4,3,CIRCAN,5,,1,0,0,,
661,00WKB,2018,7,4,3,ULMPUM,0.2,,1,0,0,,
662,00WKB,2018,7,4,4,UNKN07,4,,1,0,0,,
663,00WKB,2018,7,4,3,ELYVIR,1,,1,0,0,,
664,00WKB,2018,7,4,3,SORNUT,5,,1,0,0,,
665,00WKB,2018,7,4,2,MELOFF,,,1,0,0,,
666,00WKB,2018,7,4,2,ZIZAUR,,,1,0,0,,
667,00WKB,2018,7,4,2,PENDIG,,,1,0,0,,
668,00WKB,2018,7,4,2,SOLCAN,,,1,0,0,,
669,00WKB,2018,7,4,2,RUDHIR,,,1,0,0,,
670,00WKB,2018,7,2,5,CIRDIS,2,,1,0,0,,
671,00WKB,2018,7,2,5,SORNUT,3,,1,0,0,,
672,00WKB,2018,7,2,5,MONFIS,18,,1,0,0,,
673,00WKB,2018,7,2,5,UNKN11,4,Lawngrass,1,0,0,,
674,00WKB,2018,7,2,5,SONOLE,16,,1,0,0,,
675,00WKB,2018,7,2,4,ELYVIR,3,,1,0,0,,
676,00WKB,2018,7,2,4,RATPIN,9,,1,0,0,,
677,00WKB,2018,7,2,3,RUDHIR,5,,1,0,0,,
678,00WKB,2018,7,2,3,DESCAN,24,,1,0,0,,
679,00WKB,2018,7,2,3,PANVIR,4,,1,0,0,,
680,00WKB,2018,7,2,3,ASCSYR,4,,1,0,0,,
681,00WKB,2018,7,2,3,CIRVUL,3,Bullthistle,1,0,0,,
682,00WKB,2018,7,2,4,CIRCAN,5,,1,0,0,,
683,00WKB,2018,7,2,2,ULMPUM,,,1,0,0,,
684,00WKB,2018,7,2,2,UNKN03,,longheart,1,0,0,,
685,00WKB,2018,7,2,2,ANDGER,,,1,0,0,,
686,00WKB,2018,7,2,2,MELOFF,,,1,0,0,,
687,00WKB,2018,7,2,2,PENDIG,,,1,0,0,,
688,00WKB,2018,7,0,1,SILPER,,,1,0,0,,
689,00WKB,2018,7,0,1,MELALB,,,1,0,0,,
690,00WKB,2018,7,0,1,BAPALB,,,1,0,0,,
691,00WKB,2018,10,3,5,SOLGIG,86,,1,0,0,,
692,00WKB,2018,10,3,5,RATPIN,0.8,,1,0,0,,
693,00WKB,2018,10,3,4,PENDIG,9,,1,0,0,,
694,00WKB,2018,10,3,4,CIRDIS,0.7,,1,0,0,,
695,00WKB,2018,10,3,3,ANDGER,6,,1,0,0,,
696,00WKB,2018,10,3,3,UNKN03,2,longheart,1,0,0,,
697,00WKB,2018,10,3,3,TRIPRA,0.4,,1,0,0,,
698,00WKB,2018,10,3,2,ZIZAUR,,,1,0,0,,
699,00WKB,2018,10,3,2,DESCAN,,,1,0,0,,
700,00WKB,2018,10,3,2,SONOLE,,,1,0,0,,
701,00WKB,2018,10,3,2,RUDHIR,,,1,0,0,,
702,00WKB,2018,10,3,2,APOSIB,,clasping dogsbane,1,0,0,,
703,00WKB,2018,10,3,2,UNKN12,,Grassy sol,1,0,0,,
704,00WKB,2018,10,3,2,UNKN07,,Thin Glab,1,0,0,,
705,00WKB,2018,10,1,5,MONFIS,11,,1,0,0,,
706,00WKB,2018,10,1,5,RATPIN,21,,1,0,0,,
707,00WKB,2018,10,1,5,ANDGER,5,,1,0,0,,
708,00WKB,2018,10,1,4,UNKN03,2,longheart,1,0,0,,
709,00WKB,2018,10,1,4,CIRDIS,0.5,,1,0,0,,
710,00WKB,2018,10,1,4,PANVIR,1,,1,0,0,,
711,00WKB,2018,10,1,4,DESCAN,26,,1,0,0,,
712,00WKB,2018,10,1,3,PENDIG,3,,1,0,0,,
713,00WKB,2018,10,1,3,RUDHIR,6,,1,0,0,,
714,00WKB,2018,10,1,3,UNKN13,6,Morus spp?,1,0,0,,
715,00WKB,2018,10,1,3,UNKN11,7,Lawngrass,1,0,0,,
716,00WKB,2018,10,1,3,SORNUT,10,,1,0,0,,
717,00WKB,2018,10,1,3,TAROFF,1,,1,0,0,,
718,00WKB,2018,10,1,3,CIRCAN,1,,1,0,0,,
719,00WKB,2018,10,1,2,UNKN09,,Des spp; DESCAN? Just about to flower,1,0,0,,
720,00WKB,2018,10,1,2,ELYVIR,,,1,0,0,,
721,00WKB,2018,10,1,2,UNKN14,,Oen spp; common evening prim?,1,0,0,,
722,00WKB,2018,10,1,2,MEDLUP,,,1,0,0,,
723,00WKB,2018,10,0,1,SOLCAN,,,1,0,0,,
724,00WKB,2018,10,0,1,MELOFF,,,1,0,0,,
725,00WKB,2018,10,0,1,SILPER,,,1,0,0,,
726,00WKB,2018,10,0,1,ERIANN,,,1,0,0,,
727,00WKB,2018,1,1,5,MONFIS,12,,1,0,0,,
728,00WKB,2018,1,1,5,SILPER,8,,1,0,0,,
729,00WKB,2018,1,1,5,PENDIG,18,,1,0,0,,
730,00WKB,2018,1,1,5,RATPIN,18,,1,0,0,,
731,00WKB,2018,1,1,4,CIRDIS,4,,1,0,0,,
732,00WKB,2018,1,1,4,UNKN04,1,Thin Hairy,1,0,0,,
733,00WKB,2018,1,1,3,SORNUT,13,,1,0,0,,
734,00WKB,2018,1,1,3,DESCAN,9,,1,0,0,,
735,00WKB,2018,1,1,3,UNKN03,2,longheart,1,0,0,,
736,00WKB,2018,1,1,3,PANVIR,1,,1,0,0,,
737,00WKB,2018,1,1,3,ANDGER,5,,1,0,0,,
738,00WKB,2018,1,1,2,UNKN16,,LIATRIS spp; Blazing star spp.,1,0,0,,
739,00WKB,2018,1,1,2,RUDHIR,,,1,0,0,,
740,00WKB,2018,1,1,2,MELOFF,,,1,0,0,,
741,00WKB,2018,1,1,2,ASCSYR,,,1,0,0,,
742,00WKB,2018,1,1,2,ZIZAUR,,,1,0,0,,
743,00WKB,2018,1,2,5,SILPER,54,,1,0,0,,
744,00WKB,2018,1,2,5,ELYVIR,3,,1,0,0,,
745,00WKB,2018,1,2,4,RATPIN,17,,1,0,0,,
746,00WKB,2018,1,2,4,SORNUT,4,,1,0,0,,
747,00WKB,2018,1,2,4,UNKN08,3,Unk 1; basal leaves,1,0,0,,
748,00WKB,2018,1,2,3,ANDGER,27,,1,0,0,,
749,00WKB,2018,1,2,5,MONFIS,5,,1,0,0,,
750,00WKB,2018,1,2,3,CIRDIS,4,,1,0,0,,
751,00WKB,2018,1,2,3,DESCAN,2,,1,0,0,,
752,00WKB,2018,1,2,3,ZIZAUR,2,,1,0,0,,
753,00WKB,2018,1,2,3,PENDIG,5,,1,0,0,,
754,00WKB,2018,1,2,2,MELOFF,,,1,0,0,,
755,00WKB,2018,1,2,2,RUDHIR,,,1,0,0,,
756,00WKB,2018,1,2,2,UNKN03,,longheart,1,0,0,,
757,00WKB,2018,1,2,2,SOLCAN,,,1,0,0,,
758,00WKB,2018,1,2,2,ERIANN,,,1,0,0,,
759,00WKB,2018,1,2,1,TRIREP,,,1,0,0,,
760,00WKB,2018,1,2,1,UNKN14,,Oen Spp; common evening primrose?,1,0,0,,
761,00WKB,2018,1,2,1,TRIPRA,,,1,0,0,,
762,00WKB,2018,1,2,1,ULMPUM,,,1,0,0,,
763,00WKB,2018,6,0,1,VERFAS,,Ironweed,1,0,0,,
764,00MBG,2018,1,1,5,ANDGER,38,,1,0,0,,
765,00MBG,2018,1,1,5,UNKN01,12,SOLNEW,1,0,0,,
